id,date,scientific name,name,score,latitude,longitude,altitude,accuracy,notes,tags,predictions,questionnaire
"f9fc92e5-6a06-5939-82f4-c0ee88e7d96c","2024-08-11T20_02_12Z","Galium mollugo agg.","Whorled bedstraw",98.13802242279053,43.474663972222,-80.535126,281.413,1,"","","",""
"7efa0342-beb4-5111-a21c-81a5c5d92cb2","2024-08-09T18_49_55Z","Diplotaxis tenuifolia","Perennial wall-rocket",99.64228868484497,43.488244972222,-80.532145972222,304.473,1,"","","",""
"7b7357c2-1c7a-53c7-ac71-c70d09038538","2024-08-09T00_41_23Z","Sorbus aucuparia","Rowan",97.9546844959259,43.478402,-80.535128972222,336.038,1,"","","",""
"b36ce2d7-c545-5c80-8c69-9ff3de078743","2024-08-06T15_10_09Z","Lactuca serriola","Prickly lettuce",98.89453053474426,43.464229,-80.523757,288.269,1,"","","",""
"4bb79809-3f89-512a-b22b-9f2cafa4ac06","2024-08-06T14_01_55Z","Malva neglecta","Common mallow",99.6801495552063,43.460245,-80.530822,0,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-08-05T17_29_08Z","Lysimachia arvensis","Scarlet pimpernel",99.33053255081177,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-08-05T17_22_22Z","Ambrosia artemisiifolia","Annual ragweed",99.27446842193604,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-08-05T17_19_10Z","Hibiscus moscheutos","Crimsoneyed rosemallow",98.54041934013367,"","","","","","","",""
"9f045dae-f1a0-5043-aaf6-3ab0e3b360ec","2024-08-04T21_48_31Z","Dasiphora fruticosa","Shrubby cinquefoil",98.73002767562866,43.558002972222,-79.710335972222,151.295,1,"","","",""
"68c3724f-5f36-57ca-bf93-97aa10416458","2024-07-30T16_20_59Z","Echium vulgare","Viper's bugloss",99.428790807724,43.489327,-80.533417972222,297.107,1,"","","",""
"336804c1-0cca-5255-8beb-0bad8850190e","2024-07-28T18_10_42Z","Coreopsis verticillata","Whorled tickseed",95.83673477172852,43.475796,-80.535151972222,282.586,1,"","","",""
"2ef153c7-ea2a-58b9-bbb6-ee75c12679d3","2024-07-28T17_12_17Z","Erigeron canadensis","Canadian fleabane",99.03953671455383,43.477198972222,-80.532058,299.786,1,"","","",""
"7a91cc7d-20ea-51b8-9cbc-5bdf41536def","2024-07-28T17_12_08Z","Oenothera","Evening-primroses",97.49748706817627,43.477353,-80.532213972222,292.122,1,"","","",""
"e6ba772a-d6b1-5458-bd4b-8f9a75ae469e","2024-07-27T18_23_37Z","Mandevilla sanderi","Brazilian jasmine",91.29903316497803,43.472507,-80.533928,341.962,1,"","","",""
"cb46e756-2293-59fe-b7a2-d7bbda587acb","2024-07-27T18_22_06Z","Cotoneaster horizontalis","Wall cotoneaster",78.73345017433167,43.473388972222,-80.534255972222,294.321,1,"","","",""
"41d771c3-ba5e-58ee-87ff-4591d711ea3a","2024-07-25T17_41_13Z","Salvia splendens","Scarlet sage",99.72496628761292,43.556556,-79.716209,136.376,1,"","","",""
"22bfb14e-b784-5388-81a1-09f7ad1f74dc","2024-07-24T19_11_03Z","Picris hieracioides","Hawkweed oxtongue",98.13764095306396,43.560805972222,-79.719064,129.067,1,"","","",""
"be9d9900-926f-5ac4-82ee-837fd01b32cb","2024-07-24T19_10_17Z","Tripleurospermum maritimum agg.","Sea mayweed",93.09561848640442,43.560690972222,-79.718890972222,165.953,1,"","","",""
"56e05579-875b-5cb2-94cd-adfafd2e227b","2024-07-24T19_07_30Z","Trifolium pratense","Red clover",88.29988241195679,43.560442972222,-79.717674,149.675,1,"","","",""
"0b42e8ad-982c-5610-83ed-9877469c1767","2024-07-24T19_06_36Z","Medicago sativa","Lucerne",99.26838874816895,43.560254,-79.717877972222,150.161,1,"","","",""
"db7bfad8-b8e5-5916-a1be-ae519a2fa452","2024-07-23T21_59_44Z","Eupatorium perfoliatum","Common boneset",99.4827151298523,43.560904972222,-79.718956,137.728,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-23T21_05_41Z","Astilbe rubra","Tall false-buck's-beard",85.90278625488281,"","","","","","","",""
"53114a81-7410-529f-8a6d-84e1c05a5677","2024-07-22T21_02_23Z","Cotyledon orbiculata","Pig's ear",99.33356046676636,43.4360093,-79.7392483,100.59999847412,18.643999099731,"","","",""
"838f2c03-1248-53ed-8fc3-d81b717237b5","2024-07-22T20_54_39Z","Verbascum thapsus","Common mullein",99.09844398498535,43.434919972222,-79.737221,79.991,1,"","","",""
"5c842f50-5d8c-536a-9425-27d7ab88f6a5","2024-07-22T20_45_59Z","Lysimachia ciliata","Fringed loosestrife",98.4387993812561,43.434604972222,-79.736354,93.558,1,"","","",""
"b79acf1d-f8f5-5c41-9ebb-7c91aa89610c","2024-07-22T20_45_30Z","Oenothera","Evening-primroses",99.71621632575989,43.434626972222,-79.736378,89.779,1,"","","",""
"a0dcd70d-175c-5cfa-a98f-10f16420086b","2024-07-22T20_45_22Z","Leonurus cardiaca","Motherwort",99.6125340461731,43.434620972222,-79.736273972222,98.517,1,"","","",""
"6003c513-8687-5c73-ba14-3e7a3634ddac","2024-07-22T20_43_39Z","Verbena urticifolia","White vervain",99.67054724693298,43.434747,-79.736817,94.187,1,"","","",""
"94d90647-2801-5005-bc95-dc4dd5a02648","2024-07-22T20_37_50Z","Catharanthus roseus","Madagascar periwinkle",99.77191686630249,43.435602,-79.739001972222,112.247,1,"","","",""
"c8759f21-9be5-5085-a132-38278171aae7","2024-07-22T20_37_45Z","Hibiscus rosa-sinensis","Chinese hibiscus",99.47236180305481,43.435608972222,-79.738951,115.053,1,"","","",""
"b5e82284-5644-5458-8128-478781578026","2024-07-22T20_37_34Z","Tagetes erecta","French marigold",99.59127306938171,43.435614,-79.738917,117.467,1,"","","",""
"99919836-de20-59f2-94c8-277be312536e","2024-07-22T20_37_30Z","Verbena (cultigen)","",84.12777185440063,43.435611972222,-79.738919972222,116.751,1,"","","",""
"e8c8df59-caf8-57b3-8404-bd97621df874","2024-07-21T16_10_30Z","Liriodendron tulipifera","Tulip tree",98.64368438720703,43.493836,-79.615095972222,49.312,1,"","","",""
"4f94228f-6c02-5aff-8e4a-fed9bc27dd32","2024-07-21T16_10_20Z","Pinus strobus","Eastern white pine",94.80098485946655,43.493726,-79.614928,75.667,1,"","","",""
"b0f65362-6374-5ef4-8cf7-ca2858ebc4c4","2024-07-21T16_03_18Z","Verbascum thapsus","Common mullein",94.38754320144653,43.493296972222,-79.615503,39.041,1,"","","",""
"38090bf7-c786-5030-9351-b505414434ae","2024-07-21T15_19_33Z","Impatiens capensis","Orange balsam",99.46283102035522,43.49345,-79.614937972222,40.075,1,"","","",""
"26064d38-6849-5d6b-9a45-dba81e57aecf","2024-07-21T15_11_06Z","Physocarpus opulifolius","Eastern ninebark",98.96523356437683,43.494137,-79.61534,45.975,1,"","","",""
"e29b7f5d-8cc9-5b75-87f5-32bbb171b736","2024-07-21T15_10_36Z","Ratibida pinnata","Pinnate prairie coneflower",99.66728091239929,43.494151972222,-79.615463,57.641,1,"","","",""
"c1eb7ebb-812a-5cf1-a938-d37229450257","2024-07-19T19_48_18Z","Viburnum lentago","Nannyberry",99.13163781166077,43.574308972222,-79.695991,125.883,1,"","","",""
"a2c05f57-24d1-546c-8ce8-6d7286bed084","2024-07-19T19_39_27Z","Saponaria officinalis","Soapwort",98.81731867790222,43.570743,-79.693943,45.741,1,"","","",""
"0a996031-c43b-53d5-a093-ee08a000c3c8","2024-07-19T19_36_53Z","Prunus virginiana","Chokecherry",99.35149550437927,43.570310972222,-79.692437972222,93.919,1,"","","",""
"a1be297b-82bf-5f95-81e1-e6c61a49b6ee","2024-07-19T19_30_25Z","Rubus idaeus","Raspberry",96.81106209754944,43.56752,-79.690906972222,129.924,1,"","","",""
"bea24b01-66d0-5298-ba18-751bdbecacfd","2024-07-19T18_51_12Z","Solidago gigantea","Giant goldenrod",90.43130874633789,43.5610153,-79.7190151,140.80000305176,15.154999732971,"","","",""
"fa5158f9-2bd0-569b-ae42-d0565315addc","2024-07-19T18_39_58Z","Buddleja davidii","Butterfly-bush",99.71000552177429,43.565066,-79.671407,104.178,1,"","","",""
"3dd41c65-e2d1-50ca-9f6a-430f1f811da3","2024-07-19T18_39_30Z","Lavandula angustifolia","English lavendar",99.2354691028595,43.565134,-79.671401,103.458,1,"","","",""
"d8aa6041-db9b-54ed-974d-d38ace5eb7ad","2024-07-19T18_39_19Z","Kniphofia uvaria","Red hot poker",93.9893901348114,43.565137972222,-79.671358972222,107.964,1,"","","",""
"1bc744dc-0c89-5ab8-a06a-326494cf3497","2024-07-19T18_39_03Z","Delphinium elatum","Alpine delphinium",97.0926821231842,43.565120972222,-79.671396,107.519,1,"","","",""
"17e7eade-6d4b-50e9-8334-c17af6e20732","2024-07-19T18_38_44Z","Mandevilla sanderi","Brazilian jasmine",96.2632954120636,43.565111,-79.671481972222,99.791,1,"","","",""
"3222254e-e313-5375-85af-c5e4491fc068","2024-07-19T18_35_06Z","Hydrangea paniculata","Panicled hydrangea",95.85593342781067,43.565116,-79.671567972222,108.699,1,"","","",""
"98950211-6845-51a2-84be-1bc1c0b717d5","2024-07-19T18_34_40Z","Platycodon grandiflorus","Balloon flower",98.97666573524475,43.565049972222,-79.671592,108.726,1,"","","",""
"826db641-128d-5bb5-8694-bd9a5e0be06e","2024-07-19T18_34_04Z","Hibiscus moscheutos","Crimsoneyed rosemallow",90.184086561203,43.564991972222,-79.671736972222,105.259,1,"","","",""
"dbc529db-f9aa-5e99-a706-8b31d1588f1e","2024-07-19T18_33_49Z","Pentas lanceolata","Egyptian starcluster",99.66697096824646,43.565001972222,-79.671813972222,103.208,1,"","","",""
"70219bbd-9700-5c54-b3c6-3e59d7bb6489","2024-07-19T18_33_32Z","Rudbeckia hirta","Black-eyed susan",98.36999773979187,43.56499,-79.671820972222,102.705,1,"","","",""
"e95435be-583b-5796-b4a5-2afc3ee3edbf","2024-07-19T18_33_27Z","Gazania rigens","Treasure flower",96.30874991416931,43.564984,-79.671807972222,104.331,1,"","","",""
"05de2e30-1603-56f1-9da1-33487b1190f6","2024-07-19T18_33_16Z","Coreopsis verticillata","Whorled tickseed",99.73758459091187,43.564912972222,-79.671813,101.275,1,"","","",""
"963078e2-6098-5fbe-808c-d967ec0b718b","2024-07-19T18_33_11Z","Salvia splendens","Scarlet sage",99.59649443626404,43.564911972222,-79.671812,102.477,1,"","","",""
"434046d4-8edd-502b-9870-c9f332b612dd","2024-07-19T18_28_37Z","Ageratum houstonianum","Bluemink",97.10448384284973,43.564157,-79.670357972222,89.66,1,"","","",""
"baa2187a-6a36-5f42-9e72-bdccaebbe6ec","2024-07-19T18_28_10Z","Portulaca grandiflora","Moss-rose purslane",99.24662113189697,43.563935,-79.670214972222,93.58,1,"","","",""
"8dfb226d-cd8a-5059-864e-8604af112de9","2024-07-19T18_17_36Z","Lonicera tatarica","Tatarian honeysuckle",71.75742387771606,43.5676227,-79.6649246,113.09999847412,8.039999961853,"","","Lonicera pyrenaica: 25.9003967046738",""
"9686ae11-9ae6-5d5a-a38e-4f47b6f761fb","2024-07-18T18_30_34Z","Campanula rotundifolia agg.","Bluebell",87.05837726593018,43.637669,-79.403470972222,46.766,1,"","","",""
"7948f18f-78d2-5348-9852-f8a1cb8c9f46","2024-07-18T18_30_16Z","Achillea millefolium agg.","Yarrow",95.27442455291748,43.637627972222,-79.403429,43.739,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-18T18_30_08Z","Oenothera lindheimeri","Lindheimer's beeblossom",99.08978939056396,"","","","","","","",""
"43552666-3d97-5725-b0aa-bebdd21eb42f","2024-07-18T12_45_18Z","Malva sylvestris","Common mallow",99.1198480129242,43.657229,-79.408231972222,57.586,1,"","","",""
"8410c8a7-e225-5aa0-a7eb-2ab3b17253a8","2024-07-18T12_41_19Z","Hordeum jubatum","Foxtail barley",99.16756749153137,43.659365972222,-79.408885972222,91.175,1,"","","",""
"6caf9122-2b81-5bdc-9a5b-455919b64acc","2024-07-18T12_41_04Z","Liatris spicata","Dense blazing star",90.3620719909668,43.659402972222,-79.408930972222,89.042,1,"","","",""
"1b249b1f-7923-561e-83f8-a07ed6b824dc","2024-07-18T12_34_35Z","Hibiscus syriacus","Rose of sharon",99.73500370979309,43.662511,-79.410265972222,88.896,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-18T12_33_14Z","Ipomoea purpurea","Common morning-glory",99.67842102050781,"","","","","","","",""
"6c86a96b-c40d-599d-aa08-a372749a9126","2024-07-15T19_16_20Z","Dipsacus sylvestris","Fuller's teasel",99.48946833610535,43.472119972222,-80.541206972222,309.2,1,"","","",""
"8cd91c3c-33b1-5edb-9bc2-d6f3c6bd452d","2024-07-14T19_15_31Z","Solanum dulcamara","Bittersweet",99.58528876304626,43.470204,-80.531965972222,285.069,1,"","","",""
"2b24ad42-2f7e-5be3-9c3d-9df904d42637","2024-07-14T19_15_06Z","Galium mollugo agg.","Whorled bedstraw",98.79813194274902,43.470229,-80.532048,278.878,1,"","","",""
"253aa3a3-4f9a-5440-8402-c3fff34ad0a8","2024-07-14T19_14_49Z","Malva neglecta","Common mallow",99.46451783180237,43.470243,-80.532146972222,289.211,1,"","","",""
"2d0609ed-0b80-5015-b628-52aa92f2962d","2024-07-14T19_11_35Z","Sorbaria sorbifolia","False spiraea",99.25894737243652,43.47162,-80.532759972222,311.617,1,"","","",""
"db40eed7-98c9-5bd0-9e1e-6bcafd4c95d3","2024-07-11T20_28_23Z","Canna indica","Indian shot",99.10193085670471,43.466088972222,-80.524343,286.929,1,"","","",""
"a776dc92-c00f-5700-991a-446fa02bf273","2024-07-11T20_28_07Z","Verbena bonariensis","Purpletop vervain",98.15254211425781,43.466028,-80.524360972222,279.382,1,"","","",""
"00dbe45a-4ea7-523f-a115-00f28f8cb70a","2024-07-11T20_27_59Z","Salvia farinacea","Mealycup sage",99.3652880191803,43.466026972222,-80.524359,278.66,1,"","","",""
"0567c223-d85a-58a4-afea-3b1033cad0ef","2024-07-11T20_27_54Z","Lotus berthelotii","Parrot's beak lotus vine",99.87279176712036,43.466016,-80.524362972222,273.28,1,"","","",""
"f7b8e319-2953-53f0-8c4b-8b7e5c90b5af","2024-07-11T20_27_48Z","Petunia atkinsiana","",92.58873462677002,43.465936972222,-80.524269,249.956,1,"","","",""
"0d4e1e60-7a9c-54bb-8cde-6fd668a3c9fb","2024-07-11T20_22_50Z","Centaurea montana","Perennial cornflower",99.0958034992218,43.468203,-80.525863,295.796,1,"","","",""
"1e4b91a1-5ddb-546e-952e-1bcdb383875a","2024-07-11T20_22_42Z","Hylotelephium spectabile","Butterfly stonecrop",82.73959159851074,43.468176972222,-80.525875972222,291.164,1,"","","",""
"f3d5a1e8-3a20-548a-9044-fab05c4ed935","2024-07-11T20_22_20Z","Allium sativum","Cultivated garlic",73.67334961891174,43.468274,-80.525948972222,295.511,1,"","","",""
"41b15885-6b70-5e29-98b2-71ef3e8f9ca7","2024-07-11T20_15_41Z","Allium cristophii","Persian onion",99.72229599952698,43.470874,-80.528497,300.717,1,"","","",""
"3ec7c470-7c1a-5860-8fc0-d7a39613969f","2024-07-11T20_15_25Z","Heliopsis helianthoides","Smooth oxeye",89.97651934623718,43.470927,-80.528638,305.805,1,"","","",""
"fa3a721b-e8c0-52cb-8c6e-4dc8a8d1f26e","2024-07-11T20_15_04Z","Gaillardia pulchella","Firewheel",95.0574517250061,43.471063,-80.528613,311.475,1,"","","",""
"5b6ae973-fdb4-5955-9275-cc4d810b57e6","2024-07-11T20_14_53Z","Rudbeckia laciniata","Cutleaf coneflower",99.3066668510437,43.47346,-80.53246,304.2,1,"","","",""
"0cba87eb-b941-5bea-9ef3-a3f064cb2ab4","2024-07-11T17_26_30Z","Acer tataricum","Tatar maple",99.51604008674622,43.476011972222,-80.535678,339.356,1,"","","",""
"38a0d9e0-2cfc-5e6a-adc9-bc7b0bbbc1f3","2024-07-10T20_38_53Z","Perilla frutescens","Perilla",99.62131381034851,43.5611083,-79.7190743,141.09999084473,13.9359998703,"","","",""
"38a0d9e0-2cfc-5e6a-adc9-bc7b0bbbc1f3","2024-07-10T20_38_25Z","Populus tremuloides","Quaking aspen",91.55449867248535,43.5611083,-79.7190743,141.09999084473,13.9359998703,"","","",""
"db9b3bef-c52d-5dce-94dc-75033e984f48","2024-07-10T20_34_37Z","Linaria vulgaris agg.","Wild snapdragon",99.06201362609863,43.5610324,-79.7191411,139.19999694824,6.4320001602173,"","","",""
"bd0df618-61d1-5be2-839d-e9a0171dc0af","2024-07-10T20_32_27Z","Polygonatum odoratum","Angular solomon's-seal",91.44128561019897,43.5610418,-79.7191075,141.09999084473,5.3600001335144,"","","",""
"bd0df618-61d1-5be2-839d-e9a0171dc0af","2024-07-10T20_30_59Z","Juniperus sabina","Savin juniper",79.13306951522827,43.5610418,-79.7191075,141.09999084473,5.3600001335144,"","","",""
"e21bdbc5-c311-53b2-8162-08500d127729","2024-07-10T20_29_46Z","Hosta sieboldiana","Siebold's plantain lily",78.99985313415527,43.561020972222,-79.719012,141.099,1,"","","",""
"49810e4a-c2f7-549a-835a-c3b6cf3f711c","2024-07-09T16_27_12Z","Spathiphyllum wallisii","Peace lily",84.01508927345276,43.655382,-79.383688,0,1,"","","",""
"c1c9d92e-69da-5eb1-ad7d-49cc6aabdb1c","2024-07-08T20_13_21Z","Oxalis triangularis","False shamrock",99.85314011573792,43.561078,-79.719167972222,130.487,1,"","","",""
"59a75f26-41db-5427-a13c-360b7c3112f1","2024-07-08T20_12_13Z","Phlox paniculata","Fall phlox",98.30369353294373,43.560946972222,-79.718997,142.589,1,"","","",""
"4de6af7f-b97d-5d6f-aeb4-6bf9059f1b3d","2024-07-08T20_11_38Z","Leucanthemum vulgare agg.","Marguerite daisy",97.06383943557739,43.560949972222,-79.718988972222,140.374,1,"","","",""
"af4ba603-8396-5bc8-a14b-910ce0f8b112","2024-07-08T20_11_16Z","Aegopodium podagraria","Ground-elder",99.2717444896698,43.560954972222,-79.718987972222,138.431,1,"","","",""
"0534bb7e-54b5-53ab-a7f4-106a0850e030","2024-07-08T20_11_11Z","Aegopodium podagraria","Ground-elder",98.94512891769409,43.560949972222,-79.719003,138.065,1,"","","",""
"e89c1bc7-02d4-5c6d-865c-657dc0e6f8f9","2024-07-08T20_10_46Z","Eupatorium perfoliatum","Common boneset",99.71826672554016,43.560972972222,-79.718907,138.645,1,"","","",""
"1c37a06d-b016-5231-a397-219f0c38544d","2024-07-08T20_10_33Z","Magnolia acuminata","Cucumber magnolia",95.27708292007446,43.560957972222,-79.718878,140.737,1,"","","",""
"46361735-3da6-58ee-b3cc-5475f16650fc","2024-07-08T20_08_53Z","Calibrachoa (cultigen)","",84.11532044410706,43.560977,-79.718933,135.025,1,"","","",""
"8ff393d0-07f5-5f88-8a74-5146b68aacc6","2024-07-08T00_10_41Z","Linaria vulgaris agg.","Wild snapdragon",99.55405592918396,43.629978972222,-79.422255,45.196,1,"","","",""
"83013907-e47d-505c-b06b-9fe95b7404f8","2024-07-08T00_09_09Z","Ulmus americana","American elm",75.05502104759216,43.63,-79.42189,43.984,1,"","","",""
"718468d0-b898-5683-860e-3cd6c2fb1d47","2024-07-08T00_08_59Z","Lycopus europaeus","Gypsywort",99.39119815826416,43.630004972222,-79.421906,43.338,1,"","","",""
"7aabecb7-b923-537f-8e8e-554bd966ad6d","2024-07-08T00_08_39Z","Sedum acre","Biting stonecrop",99.63067770004272,43.629986,-79.422002,40.753,1,"","","",""
"ea7332d8-dd8b-5157-a653-338682c4b4b4","2024-07-08T00_07_36Z","Stachys palustris","Marsh woundwort",99.35064315795898,43.629997,-79.422032972222,46.686,1,"","","",""
"6888287f-cfdc-53d6-8175-d48262a5684a","2024-07-08T00_04_12Z","Bidens frondosa","Beggarticks",98.45397472381592,43.630003972222,-79.422043,46.834,1,"","","",""
"34ee7849-085c-5171-a0c7-7b7aba807eab","2024-07-06T01_28_07Z","Ananas comosus","Pineapple",99.66502785682678,43.558554,-79.710229972222,137.8,1,"","","",""
"d7872000-7d86-5758-83d1-32162acb8428","2024-07-06T00_44_58Z","Dasiphora fruticosa","Shrubby cinquefoil",98.29079508781433,43.559035972222,-79.710462,171.288,1,"","","",""
"04d74ba2-4023-596b-a38a-d18a00528102","2024-07-05T23_40_43Z","Rudbeckia hirta","Black-eyed susan",99.07646179199219,43.560591972222,-79.714046972222,128.711,1,"","","",""
"5355257b-3567-5381-91c5-3935ef240a09","2024-07-05T13_22_23Z","Brassica rapa subsp. chinensis","Chinese flowering cabbage",83.10919404029846,43.561114,-79.719058,143.589,1,"","","",""
"25d3e3d6-e978-55b1-bf25-edbd384c618d","2024-07-05T13_19_46Z","Tagetes erecta","French marigold",96.50232195854187,43.560974,-79.719024,133.822,1,"","","",""
"cd8cf551-332a-51cd-b808-3db4fe4cba29","2024-07-05T11_17_47Z","Cirsium vulgare","Spear thistle",99.30051565170288,43.524997972222,-79.602035972222,34.098,1,"","","",""
"831a955f-8f39-5320-86d2-b557f15c2259","2024-07-05T11_17_21Z","Solidago canadensis","Canadian goldenrod",79.537034034729,43.524929,-79.602101,33.004,1,"","","",""
"9037ac9f-1e6f-5fb5-88ea-3af88c1901a6","2024-07-05T11_16_56Z","Phleum pratense agg.","Meadow cat's-tail",99.08668398857117,43.524971,-79.601988,46.884,1,"","","",""
"ce497a0c-6d20-51e1-91ed-0c79b773ed97","2024-07-05T11_16_43Z","Leonurus cardiaca","Motherwort",99.65351819992065,43.524985972222,-79.601966,59.87,1,"","","",""
"587d5fb3-096b-536d-9f8d-c8a5095400f1","2024-07-05T11_16_37Z","Torilis japonica agg.","Erect hedgeparsley",98.60776662826538,43.525013972222,-79.602,56.649,1,"","","",""
"1a847aeb-6677-5d82-aecf-0f49ba8f751f","2024-07-05T11_16_17Z","Ambrosia artemisiifolia","Annual ragweed",98.2890248298645,43.525145972222,-79.602002972222,45.137,1,"","","",""
"a23fcfc0-f916-5596-85d0-8aff47813991","2024-07-05T11_16_04Z","Lycopus europaeus","Gypsywort",99.62061643600464,43.525162,-79.602024,44.273,1,"","","",""
"a8f5c28b-a6ce-5b42-96c4-ddc6355fdd75","2024-07-05T11_15_57Z","Salix interior","Sandbar willow",95.80880403518677,43.525151972222,-79.602,46.24,1,"","","",""
"5c78d1b0-2947-584c-9c94-2c4532413850","2024-07-05T11_12_04Z","Sambucus canadensis","American elder",96.07712030410767,43.525246,-79.602254972222,36.014,1,"","","",""
"ea0fb8cc-7336-5524-8efe-052b1049d336","2024-07-05T11_09_27Z","Cirsium vulgare","Spear thistle",98.98706674575806,43.525129972222,-79.602093972222,35.032,1,"","","",""
"c5468e1a-2a8f-52b1-8553-533ea7b30eff","2024-07-05T11_09_22Z","Matricaria discoidea","Pineapple weed",99.77017045021057,43.525131,-79.602081972222,39.988,1,"","","",""
"4a10625b-8e90-50e3-8124-bcd075c10408","2024-07-05T11_09_16Z","Erysimum cheiranthoides","Treacle mustard",97.05126881599426,43.525136,-79.602022,60.05,1,"","","",""
"a968c400-9ee4-5b74-a878-2522f1f3bffd","2024-07-05T11_07_48Z","Angelica sylvestris","Wild angelica",97.68812656402588,43.525182972222,-79.602036972222,65.196,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-04T23_22_35Z","Prunus virginiana","Chokecherry",95.21942734718323,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-04T23_21_20Z","Lavandula angustifolia","English lavendar",93.84902119636536,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-07-04T23_21_16Z","Silene coronaria","Rose campion",99.67358708381653,"","","","","","","",""
"b58420ba-e205-59b1-acf4-39537ae07542","2024-07-03T19_55_01Z","Hydrangea arborescens","Wild hydrangea",96.51134610176086,43.561247972222,-79.719150972222,128.101,1,"","","",""
"9bf2f816-2b2c-57b5-9d0a-01b17fa67145","2024-07-03T19_52_39Z","Hypericum perforatum","Perforate st john's-wort",98.95762205123901,43.560332,-79.719177972222,103.976,1,"","","",""
"f90bd4e5-369a-5893-8cb5-b1d32e523448","2024-07-03T19_47_54Z","Convolvulus arvensis","Field bindweed",97.47321605682373,43.558847972222,-79.716644972222,176.955,1,"","","",""
"c2bf2541-f913-502a-b24e-7a6ae0abd5a0","2024-07-03T19_47_11Z","Spiraea japonica","Japanese spiraea",96.46164178848267,43.559432972222,-79.716475,138.049,1,"","","",""
"ee672f4a-d152-585e-a3ed-5f2dedfc6bf8","2024-07-03T19_45_20Z","Hemerocallis fulva","Orange day-lily",99.47248697280884,43.560035972222,-79.716019,120.273,1,"","","",""
"d1b206cc-4035-5e23-9525-4a9fad21503e","2024-07-02T01_01_31Z","Nepeta cataria","Catnip",99.37079548835754,43.465158,-80.537436972222,308.461,1,"","","",""
"ee5a6778-f1a6-5a73-8cb3-78c26dc44854","2024-07-01T23_39_53Z","Hemerocallis fulva","Orange day-lily",99.27725791931152,43.476787972222,-80.531953,309.222,1,"","","",""
"918b8403-6cb2-58de-b6f7-d00aa654e309","2024-06-30T20_40_59Z","Linaria vulgaris agg.","Wild snapdragon",99.10935759544373,43.560664,-79.717329,153.276,1,"","","",""
"04020698-f31a-5e8e-b1ae-61f61b8c2502","2024-06-30T19_13_15Z","Mandevilla sanderi","Brazilian jasmine",99.61844086647034,43.558706972222,-79.712957,150.18,1,"","","",""
"f2f32b88-f222-593b-9202-20c5de20985d","2024-06-30T19_13_09Z","Scaevola aemula","Fairy fan-flower",99.27278161048889,43.558787972222,-79.712800972222,142.899,1,"","","",""
"09fdad9b-3e82-5937-ae0e-5055bfadbd1e","2024-06-29T21_12_09Z","Rosa glauca","Red-leaved rose",99.8963475227356,43.558619,-79.715092972222,148.303,1,"","","",""
"5ebc5c14-6fcf-55b8-9964-9923a2cb1dbc","2024-06-29T21_04_17Z","Potentilla norvegica","Norwegian cinquefoil",99.34818744659424,43.559243,-79.716932972222,142.074,1,"","","",""
"d20e4c58-c995-52f3-9c7e-d3b1b6297919","2024-06-29T20_58_19Z","Geum urbanum","Herb bennet",98.06273579597473,43.560347,-79.718095,139.8,1,"","","",""
"62ef5326-b2eb-5ece-ad91-ffe46cfad612","2024-06-29T20_57_46Z","Vitis riparia","Riverbank grape",97.15273380279541,43.560437972222,-79.719237,144.382,1,"","edible fruit","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T23_16_31Z","Caragana arborescens","Siberian pea-tree",99.26676750183105,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T23_08_49Z","Persicaria maculosa","Redshank",97.55159616470337,"","","","","","","",""
"b1f0c0d0-6e1f-5c43-a2d1-b063f4e02b1f","2024-06-27T23_05_29Z","Campanula rapunculoides","Creeping bellflower",99.1601824760437,43.711916972222,-79.373271,98.076,1,"","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_59_57Z","Euphorbia myrsinites","Myrtle spurge",99.51791763305664,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_59_18Z","Dianthus plumarius","Common pink",85.00081896781921,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_57_34Z","Ceanothus americanus","New jersey tea",99.61518049240112,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_57_22Z","Monarda fistulosa","Wild bergamot",99.54602718353271,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_57_11Z","Echinacea purpurea","Eastern purple coneflower",97.20078110694885,"","","","","","","",""
"72933538-d266-5d09-9d58-30ca6922f916","2024-06-27T22_57_07Z","Coreopsis lanceolata","Sand coreopsis",95.48266530036926,"","","","","","","",""
